Cod_Loc,IdProvincia,IdDepartamento,CategorÃ­a,Provincia,Departamento,Localidad,Nombre,Domicilio,Piso,CP,Cod_area,TelÃ©fono,Mail,Web,InformaciÃ³n adicional,Latitud,Longitud,TipoLatitudLongitud,Fuente,aÃ±o_act
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Santa Fe, Libreria",Av. Santa Fe 2224,,1123.0,11.0,52192582,,,,-34.595521,-58.398862,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Santiago Arcos Editor?,Pu?n 467,,,11.0, 4432 3107,,santiagoarcos.com.ar,,-34.6282129,-58.446879,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Santillana,Leandro Alem 720,,,11.0,41195000,memarcos@santillana.com,www.santillana.com.ar,,-34.599335,-58.370873,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,SeÃ±ora PorteÃ±a,Ayacucho 563,"Piso 14Âº ""D""",,11.0,43721872,fernandocandiotto@hotmail.com,editorialportena.blogspot.com.ar,,-34.60253,-58.3953874,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Serendipidad,Av. Ing Huergo 1485,,1107.0,11.0,43006770,,www.enriquemariscal.com.ar,,-34.624391,-58.364687,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Siglo XXI Argentina,Guatemala 4824,,1425.0,11.0,47709090,,www.sigloxxieditores.com.ar,,-34.585423,-58.425593,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sigmar,Belgrano 1580,7Âº,,11.0,43812510,editorial@sigmar.com.ar,www.sigmar.com.ar,,-34.613649,-58.388657,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Six Ediciones Srl,Tres Arroyos 1357,,1416.0,,,,,,-34.607828,-58.458588,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Sociedad Biblica Argentina,Tucuman 352 / 58,,1049.0,11.0,43123400,,,,-34.632575,-58.494422,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Stadium,San Jose 539,,1076.0,11.0,4381248,,,,-34.6148363,-58.3860222,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Stella, Editorial (La Crujia)",Viamonte 1984,,1056.0,11.0,43741117,,www.editorialstella.com.ar,,-34.600921,-58.395416,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Stratford Book Services SA,Coronel Apolinario Figueroa 151,,,11.0, 4856 6242,,www.sbs.com.ar,,-34.6030227,-58.4440675,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Suimanga,Av. La Plata 443,2Â° D,1235.0,11.0,49023718,,,,-34.6200596,-58.4283393,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Summamas,Cortejarena 1862,,1281.0,11.0,43014985,,www.summamas.com,,-34.640707,-58.387612,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tahiel Ediciones,Yerbal 2248,Local 59 Y,1406.0,11.0,46326136,,,,-34.6270948,-58.4611487,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Talita Kum Ediciones,Montevideo 837,7? B,1019.0,11.0,1564227123,,,,-34.5990163,-58.3895529,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Talwin,Suipacha 72,3? A,1008.0,11.0,52524519,,,,-34.6075318,-58.3793883,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,TÃ©cnicas RT,Cullen 5091,,,11.0,45214720,tecnicasrt@gmail.com,tecnicasrt.com.ar,,-34.5727755,-58.4879119,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Temas Grupo Editorial,Bernardo de Irigoyen 972,Piso 9,,11.0,43005437,scarfi@editorialtemas.com,www.editorialtemas.com,,-34.619396,-58.380163,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Terra-Basilico,Gavilan 1679,,1416.0,11.0,45828468,,,,-34.611219,-58.469318,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Testimonio De Autores Catolicos Escogidos,Rivera Indarte 371,,1406.0,11.0,44551555,,,,-34.6331876,-58.4611119,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,The Bookcellar,Reconquista 533,1?piso,1003.0,,,,,,-34.601639,-58.3724852,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ticargas Int. Logistics Services Sa,Defensa 269,Pb Of 1,1065.0,11.0,45895318,,,,-34.6109516,-58.3722315,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Time & Money Netword Editions,Av. Rivadavia 6351 T.2 -,20Âº D,1406.0,11.0,46311280,,www.timemoneynet.com,,-34.626409,-58.456074,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tinta LimÃ³n,Bolivar 1596,,,11.0, 4301 3305,tintalimon@gmail.com,tintalimon.com.ar,,-34.6265083,-58.3724668,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Topia,Juan Maria Gutierrez 3809,3?a,1425.0,11.0,48025434,,www.topia.com.ar,,-34.603023,-58.381093,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Treintayseis,Mendoza 2361,?4to A,,11.0,52351134,edicionestreintayseis@gmail.com,www.ediciones36.com,,-34.5607011,-58.4570007,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Trenkehue, Editorial",Av. De Mayo 580,5Âº 4,1084.0,11.0,43712623,,,,-34.6088029,-58.374587,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tres Haches,Rodriguez Pe?a 1657,"Piso 7 ""C",1021.0,11.0,45529953,,,,-34.5912978,-58.3893522,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tribuna Epsilon,Julian Alvarez 615,6? 13,1414.0,11.0,48541180,,,,-34.5993291,-58.4338327,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Tusquets Editores,Av. Independencia 1682,,,11.0,41249100,info@tusquets.com.ar,www.tusquetseditores.com,,-34.6182004,-58.3899807,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Ugerman, Editor",Ituzaingo 1151,Pb 8,1272.0,11.0,43622107,,,,-34.632943,-58.379735,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,UNIPE: Editorial Universitaria,Paraguay 1255,,1057.0,11.0, 4811 4107,editorial.universitaria@unipe.edu.ar,,,-34.5979698,-58.3848679,localizaciÃ³n precisa,CAL / ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Universidad Nacional De Las Artes,AzcuÃ©naga 1129,,1115.0,11.0,57771300,,,,-34.5947706,-58.3996842,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,"Ursino, Libreria",Junin 925,,1113.0,11.0,48226194,,,,-34.5982529,-58.3972854,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,V & R Editoras / Vergara & Riba Editoras,San Martin 969,Piso 10,,11.0,53529444,florencia.cardoso@vreditoras.com,www.vreditoras.com,,-34.5966534,-58.3741861,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,V?rtice,La Pampa 1517,"Piso 1 ""F""",,11.0,47876217,administracion@editorialvertice.com.ar,editorialvertice.com.a,,-34.5596308,-58.445655,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,V?zquez Mazzini Editores,Santo Tom? 3315,,,11.0,45027931,info@vmeditores.com.ar,vmeditores.com.ar,,-34.6076828,-58.492254,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Vallarta Sa,Av. Corrientes 1551,,1042.0,11.0,43734006,,,,-34.6040208,-58.3886867,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Vi-Da Global,Costa Rica 5639,,1414.0,11.0,48993600,,www.grupovi-da.com,,-34.582267,-58.435011,localizaciÃ³n precisa,CAL/CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Vinciguerra,Av. Juan de Garay 3746,,,11.0,49211212,contacto@vinciguerra.com.ar,www.e-vinciguerra.com.ar,,-34.631534,-58.417122,localizaciÃ³n precisa,ISBN,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Visor Enciclopedias Audiovisuales SA,AnÃ­bal Pedro Arbeletche 1580,,,11.0,4918110,,www.editorialvisor.com,,-34.649595,-58.427862,localizaciÃ³n precisa,CAP,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,W Editores,Aguilar 2282,3Âº Of 309,1426.0,11.0,4786465,,,,-34.5682564,-58.4462972,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Waldhuter,Pavon 2636,,1248.0,11.0,43008991,,,,-34.6276321,-58.4019049,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ya Es Tiempo Ediciones,Libertad 1025,6? B,1012.0,11.0,48127696,,,,-34.5965605,-58.3840921,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Zambrana Nicolas Horacio,Arenales 3537,1Âº B,1425.0,11.0,41799925,,,,-34.5860148,-58.4125533,localizaciÃ³n precisa,CAL,2019
2000010,2,2000,Editoriales de Libros,Ciudad AutÃ³noma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Ciudad Autonoma de Buenos Aires,Zavalia,Alberti 835,,1223.0,11.0,49421274,,,,-34.6191197,-58.401175,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Advocatus,Obispo Trejo 181,,,351.0,4461931,administracion@eadvocatus.com.ar,eadvocatus.com.ar,,-31.417562,-64.186563,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,AlciÃ³n Editora / La Huertilla,Av. Colon 359,,5000.0,351.0,4233991,nuevaalcioneditorial@gmail.com,,,-31.412105,-64.188161,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Alveroni Ediciones,Duarte Quiros 631,Pb Local 1,5000.0,351.0,4217842,,www.alveroni.com,,-31.417007,-64.194142,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Baez Ediciones,Obispo Oro 171,,5000.0,351.0,469355,baezediciones@yahoo.com.ar,www.librosar.com.ar,,-31.42502,-64.185488,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Borde perdido editora / Pan,Laprida 1163,Dpto. 6,5000.0,261.0,4662242,bordeperdidoeditora@gmail.com,bordeperdidoeditora.wordpress.com,,-31.4206649,-64.2032596,localizaciÃ³n precisa,Red de Ciudades Creativas / ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,"Brujas, Editorial",Pje. EspaÃ±a 1486,,5000.0,351.0,4606044,,www.editorialbrujas.com.ar,,-31.432866,-64.190514,localizaciÃ³n precisa,CAL / ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Buena Vista Editores / Como Pez en el Cielo,9 de Julio 849,Piso 10 Depto. B,5000.0,351.0,4515963,info@editorialbuenavista.com.ar,www.editorialbuenavista.com.ar,,-31.411411,-64.195315,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Caballo Negro Editora,Arturo M. Bas 460,PB A,5000.0,351.0,5061372,alejocarbonell@hotmail.com,,,-31.4190744,-64.1943163,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,"Camara De Lib., Pap. Y Afines",Viamonte 566 - Barrio Gral.Paz,,5000.0,351.0,4518631,,,,-31.4096353,-64.1660945,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Casa 13 ediciones,Pasaje Revol 19,,5000.0,351.0,156083290,casa13ediciones@gmail.com   updcasa13@gmail.com 1330022etcetera@gmail.com,www.casa13ediciones.org.ar,,-31.4235003,-64.1924871,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Cen Ediciones,Santiso y Moscoso 1529,,5000.0,351.0,4721539,novelarte@gmail.com,,,-31.38787,-64.159544,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,"Centro de Estudios Avanzado, Editorial de la Facultad de Arquitectura, Urbanismo y DiseÃ±o,",Av haya de la Torre s/n. Pabellon Argentina,Piso 1Â°,5000.0,351.0, 5353630 Int 56226,editorial@artes.unc.edu.ar,artes.unc.edu.ar/,,-31.4387935,-64.1889518,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,"Centro de Estudios Avanzados / Departamento Editorial de la Facultad de Lenguas / Editorial de la Facultad de Arquitectura, Urbanismo y DiseÃ±o de la Universidad Nacional de CÃ³rdoba / Editorial de la UNC / Imprenta del Monserrat / Universidad Nacional de CÃ³rdoba /",Haya de la Torre 0,Piso 1,5000.0,,,,www.unc.edu.ar,,-31.438624,-64.188891,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Comunic-Arte,Ituzaingo 882,PA,5000.0,351.0,4684342,,www.comunicarteonline.com.ar,,-31.427266,-64.18598,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Contamusa,Haedo 30,,5000.0,351.0,153480701,thegraycorner@gmail.com   viglietti.nicolas@gmail.com   lugregorczuk@gmail.com,http://editorialcontamusa.com.ar/,,-31.4078701,-64.2114201,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Creavit,9 de Julio 245,Local 20/21,5000.0,351.0,153085416,mdmurri@gmail.com,www.kypyk.com,,-31.4140475,-64.1869741,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Crossover Comics Store,Av. Gral. Paz 174,Loc 5,5000.0,351.0,4223500,,,,-31.41348,-64.1854882,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,DÃ­namo PoÃ©tico,9 de julio 1631,2do. A,5000.0,351.0,156426351,albaluminosa2002@yahoo.com.ar   dinamopoetico@hotmail.com,https://dinamopoetico.tumblr.com/,,-31.4084901,-64.2056813,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Documenta/EscÃ©nicas,Lima 364,,5000.0,351.0,4290280,gabrielahalac@gmail.com  edicionesdocumenta@gmail.com,www.edicionesdocumenta.com.ar,,-31.4140083,-64.1778458,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Ediciones De La Terraza,La Rioja 754,2? (terraza),5000.0,351.0,6414498,edicionesdelaterraza@gmail.com,www.edicioneslaterraza.com.ar,,-31.40718348,-64.19648409,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Ediciones del Boulevard,Rosario de Santa Fe 535,,5000.0,351.0, 425 8687,ediciones@delboulevard.com.ar,www.delboulevard.com.ar,,-31.418061,-64.176999,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Ediciones del Corredor Austral,Argandona 2744,,5000.0,351.0,155586755,,,,-31.420056,-64.148347,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Ediciones Lerner,Bolivar 352,Piso 4 B,5000.0,351.0,422388,lernereditorasrl2012@gmail.com,lernereditora.com.ar,,-31.4179816,-64.1925827,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Editorial Didascalia,Av. J. CÃ¡rcano 75 BÂº Don Bosco,,5000.0,351.0,4843462,,,,-31.386148,-64.2652351,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Editorial FundaciÃ³n H. A. BarcelÃ³ / Jorge Sarmiento Editor / Universitas - Editorial CientÃ­fica Universitaria / YÃ¼gen /,Obispo Trejo 1404,2,5000.0,351.0,4117411,universitaslibros@yahoo.com.ar universitas@gmail.com,,,-31.4315019,-64.192113,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Editorial San Pablo,27 de Abril 290,,5000.0,351.0,4263191,spcordoba@sanpablo.com.ar,http://www.sanpablo.com.ar,,-31.4159705,-64.1884749,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,EDUCC -Editorial Universidad CatÃ³lica de CÃ³rdoba-,Obispo Trejo 323,,5000.0,351.0,4286171,comercializacion.educc@ucc.edu.ar,http://www.uccor.edu.ar/home/,,-31.4194196,-64.1868567,localizaciÃ³n precisa,CAL / Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,El Emprio Libros,9 De Julio 182,,5000.0,351.0,4253468,,,,-31.414064,-64.186226,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,El Servicio Postal,Olmos 447 (no publicar),Dpto. 6,5000.0,351.0,155926270,jmpairone@gmail.com,-,,-31.419703,-64.18853,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Elguero Ediciones,Pedro Inchauspe 325,,5000.0,351.0,157042054,edicioneselguero@gmail.com,http://www.elgueroediciones.com.ar/,,-31.4494592,-64.1940039,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Espartaco CÃ³rdoba,Dean Funes 80,,5000.0,351.0,4215028,,,,-31.41551,-64.18557,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Eudecor,Dean Funes 70,Local 12,5000.0,351.0,4231373,libreriauniversitariacba@hotmail.com,,,-31.4157517,-64.1849659,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Ferreyra Editor /,BartolomÃ© Piceda 940,,5000.0,351.0,1533012460,ferreyra_editor@yahoo.com.ar,,,-31.4909291,-64.1834103,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Holograma,Jacinto RÃ­os 287,,5000.0,351.0,156652709,hologramacomics@gmail.com,http://hologramacomics.com.ar/,,-31.4128439,-64.166314,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Huellas - Ikono,Francisco de Aguirre 4443,,5000.0,351.0,153098358,analiagiaroli61@gmail.com - huellas@guiacultural.com - guiaculturaldecba@yahoo.com.ar,,,-31.3648888,-64.2322093,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,I+P Editorial,JerÃ³nimo Luis de Cabrera 50,,5000.0,351.0,4726932,omarparis@30-60.com.ar,www.i-mas-p.com,,-31.399323,-64.178366,localizaciÃ³n precisa,ISBN,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Insignia,Diaz de Solis 460,BÂº,5000.0,351.0,156114639 351 4705450,infoedinsignia@gmail.com,,,-31.3765837,-64.1803961,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,La Central Editorial,Buenos Aires 1044,,5000.0,351.0,154602379,lacentraleditora@gmail.com,www.revistalacentral.com.ar,,-31.4283045,-64.1878182,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Lago,Montevideo 1777,,5000.0,351.0,152110617,lagoeditora@gmail.com,,,-31.41574,-64.2097787,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Llanto de Mudo,ColÃ³n 335,,5000.0,351.0,152825439,llantodemudo@hotmail.com,http://llantodemudo.blogspot.com.ar/,,-31.4123967,-64.1878268,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,MediterrÃ¡nea,Santa Ana 1981,,5000.0,351.0,155508105,mediterraneaeditorial@gmail.com,,,-31.4163302,-64.2116734,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,"Patris, Editorial",Av. Ricardo Rojas 6839,,5147.0,351.0,4381067,,,,-31.3415051,-64.2556046,localizaciÃ³n precisa,CAL,2019
14014010,14,14014,Editoriales de Libros,CÃ³rdoba,Capital,Cordoba,Portaculturas,Belgrano 884,,5000.0,351.0,153174873,posta@portaculturas.com,http://portaculturas.com/,,-31.4251781,-64.1926336,localizaciÃ³n precisa,Red de Ciudades Creativas,2019
