Cod_Loc,IdProvincia,IdDepartamento,Categoria,Provincia,Localidad,Nombre,Domicilio,CP,Telefono,Mail,Web
14014010,14,14014,Salas de cine,CÃ³rdoba,CÃ³rdoba,Hoyts Nuevo Centro Cordoba,Duarte Quiros 1400,5000.0,,,https://www.cinemarkhoyts.com.ar/
14014010,14,14014,Salas de cine,CÃ³rdoba,CÃ³rdoba,Hoyts Patio Olmos,Av. Velez Sarsfield 361,5000.0,,,https://www.cinemarkhoyts.com.ar/
14014010,14,14014,Salas de cine,CÃ³rdoba,CÃ³rdoba,Showcase Cordoba,J.A. Goyechea 2851,5009.0,,,https://www.todoshowcase.com/
14014010,14,14014,Salas de cine,CÃ³rdoba,CÃ³rdoba,Cine Arte CÃ³rdoba,27 De Abril 275,5000.0,,,https://www.facebook.com/CineArteCordoba/
14028050,14,14028,Salas de cine,CÃ³rdoba,Cruz del Eje,Cine Aida,Thomas Edison 2126,5280.0,,,
14098110,14,14098,Salas de cine,CÃ³rdoba,Elena,Cine Teatro Coop Luz y Fuerza,Mitre 31,5815.0,,,Facebook: Cine Teatro Cooperativo de Elena
14021140,14,14021,Salas de cine,CÃ³rdoba,JesÃºs MarÃ­a,Las Tipas Jesus Maria,Ruta Nacional 9 Esq. Corrientes,5220.0,,,http://www.cinesmolise.com.ar/
14140300,14,14140,Salas de cine,CÃ³rdoba,Morteros,Las Tipas Morteros,Bv. Illia 232,2421.0,,,http://www.lastipasboulevard.com.ar/
14098230,14,14098,Salas de cine,CÃ³rdoba,RÃ­o Cuarto,Centro Cultural Leonardo Favio,Buenos Aires 55,5800.0,,,http://www.cba.gov.ar/
14098230,14,14098,Salas de cine,CÃ³rdoba,RÃ­o Cuarto,Cines Del Paseo,Av. Mugnaini Y Sobremonte,5800.0,,,http://cba.gov.ar
14161150,14,14161,Salas de cine,CÃ³rdoba,RÃ­o Tercero,Strike,Velez Sarfield 143,5850.0,,,http://cinemastrike.com.ar/
14021250,14,14021,Salas de cine,CÃ³rdoba,Salsipuedes,Dinosaurio Mall Salsipuedes,Av. Sarmiento 1007,5113.0,,,http://www.cinesdinomall.com.ar
14140360,14,14140,Salas de cine,CÃ³rdoba,San Francisco,Las Tipas San Francisco,Iturraspe 1448,2400.0,,,http://www.nuevocineradar.com.ar/
14021280,14,14021,Salas de cine,CÃ³rdoba,Unquillo,Espacio Incaa Unquillo,San Martin 1505,5109.0,,,http://www.unquillo.gov.ar/
14098290,14,14098,Salas de cine,CÃ³rdoba,VicuÃ±a Mackenna,Sala C.E.Y.A.L,Av. Carlos S. Yde 1056,6140.0,,,
14021290,14,14021,Salas de cine,CÃ³rdoba,Villa Allende,Showcase Villa Allende,Rio De Janeiro 1725,5105.0,,,https://www.todoshowcase.com/
14091250,14,14091,Salas de cine,CÃ³rdoba,Villa Carlos Paz,Holiday Cines,9 De Julio 53,5152.0,,,https://www.holidaycinemas.com.ar/
14119210,14,14119,Salas de cine,CÃ³rdoba,Villa del Rosario,Cine General Paz,Sarmiento 731,5963.0,,,
14133200,14,14133,Salas de cine,CÃ³rdoba,Villa Dolores,Eter Cine,Felipe Erdman 145,5870.0,,,http://www.etercine3d.com.ar/
14042170,14,14042,Salas de cine,CÃ³rdoba,Villa MarÃ­a,Centro Cultural Leonardo Favio,Av. Sabattini 200,5900.0,,,http://www.villamaria.gob.ar
14042170,14,14042,Salas de cine,CÃ³rdoba,Villa MarÃ­a,Sudcinemas,"Ruta Nacional 158 Km 155,5",5900.0,,,http://sudcinemas.com.ar/
14014010,14,14014,Salas de cine,CÃ³rdoba,Villa Rivera Indarte,Sunstar Cordoba,Ricardo Rojas 9200,5008.0,,,http://www.cinesunstar.com/
18007010,18,18007,Salas de cine,Corrientes,Bella Vista,Fantasio,Salta 1059,3432.0,,,https://www.facebook.com/CineFantasioBellaVista/
18021020,18,18021,Salas de cine,Corrientes,Corrientes,Cinemacenter Corrientes,Av. Pedro Ferre y Chacabuco,3400.0,,,http://www.cinemacenter.com.ar/
18021020,18,18021,Salas de cine,Corrientes,Corrientes,De La Costa Costanera,Carlos Pellegrini 451/311,3400.0,,,http://www.loscinesdelacosta.com.ar/
18021020,18,18021,Salas de cine,Corrientes,Corrientes,De La Costa Shopping,Av. Centenario 3535,3400.0,,,http://www.loscinesdelacosta.com.ar/
18035020,18,18035,Salas de cine,Corrientes,CuruzÃº CuatiÃ¡,Sociedad Rural,Beron De Astrada 641,3460.0,,,http://cinedelarural.com.ar
18070020,18,18070,Salas de cine,Corrientes,Goya,Cines del Litoral Goya,EspaÃ±a 659,3450.0,,,
18119030,18,18119,Salas de cine,Corrientes,Paso de los Libres,Cine Teatro Opera,Los 108 941,3230.0,,,https://www.facebook.com/pg/Cineoperacorrientes/
30049040,30,30049,Salas de cine,Entre RÃ­os,Gualeguay,Cine Boulevard,Av. Illia Y Chocho Vivanco,2840.0,,,Facebook: Cine Boulevard
30028010,30,30028,Salas de cine,Entre RÃ­os,ChajarÃ­,Cine Gran Libertad,3 De Febrero 3060,3228.0,,,
30008020,30,30008,Salas de cine,Entre RÃ­os,ColÃ³n,Starlight Cinema Digital,Calle 12 De Abril 287,3280.0,,,https://www.facebook.com/StarlightCineColon/
30098040,30,30098,Salas de cine,Entre RÃ­os,ConcepciÃ³n del Uruguay,Cine Teatro San Martin,Estrada 820,3260.0,,,https://www.facebook.com/cinesanmartin/
30015060,30,30015,Salas de cine,Entre RÃ­os,Concordia,Teatro Gran Odeon,Entre Rios 567,3200.0,,,http://www.fundacionodeon.com.ar
30049040,30,30049,Salas de cine,Entre RÃ­os,Gualeguay,Altos Del Gualeguay,Rocamora 33,2840.0,,,https://www.facebook.com/pg/CineAltosDeGualeguay
30056070,30,30056,Salas de cine,Entre RÃ­os,GualeguaychÃº,Cinema Gualeguaychu,25 De Mayo 1383,2820.0,,,http://cinemagualeguaychu.com
30084160,30,30084,Salas de cine,Entre RÃ­os,ParanÃ¡,Cine Circulo Obrero,Andres Pazos 339,3100.0,,,https://www.cinecirculo.com.ar/
30008090,30,30008,Salas de cine,Entre RÃ­os,San JosÃ©,Cine Urquiza,25 De Mayo 1849,3283.0,,,http://www.cineurquiza.com.ar
30105060,30,30105,Salas de cine,Entre RÃ­os,Victoria,Sala Municipal Cine Teatro Victoria,Alem 64,3153.0,,,
30113080,30,30113,Salas de cine,Entre RÃ­os,Villaguay,Cine Teatro Berisso,San Martin 540,3240.0,,,https://www.facebook.com/pg/CineBerisso/
34014020,34,34014,Salas de cine,Formosa,Formosa,El Pajarito Avenida,Av. Juan Domingo Peron 757,3600.0,,,https://www.facebook.com/Cines-Avenida-112830095434025/
38042040,38,38042,Salas de cine,Jujuy,Palpala,Cine Teatro Altos Hornos Zapla,Av. Rio De La Plata 383,4612.0,,,https://www.facebook.com/pg/CineAHZ
38021060,38,38021,Salas de cine,Jujuy,San Salvador de Jujuy,Cine Auditorium,Independencia Esq. Italia S/N,4600.0,,,https://www.facebook.com/CineAuditoriumJujuyINCAAMercosur/
38021060,38,38021,Salas de cine,Jujuy,San Salvador de Jujuy,Cine Teatro Alfa,Patricias Argentinas 360,4600.0,,,https://twitter.com/cineteatroalfa
38094050,38,38094,Salas de cine,Jujuy,Tilcara,Barbarita Cruz,Belgrano 547,4624.0,,,https://capectilcara.com/
42105030,42,42105,Salas de cine,La Pampa,Gral. Pico,Espacio Incaa-Cine & Teatro Pico,Calle 17 957,6360.0,,,http://www.picocine.com.ar/
42105030,42,42105,Salas de cine,La Pampa,Gral. Pico,Gran Pampa,Calle 20 642,6360.0,,,
42021020,42,42021,Salas de cine,La Pampa,Santa Rosa,Amadeus,Coronel Gil 31,6300.0,,,Â www.cineamadeus.com.ar/
42021020,42,42021,Salas de cine,La Pampa,Santa Rosa,Milenium,Escalante 270,6300.0,,,
42021020,42,42021,Salas de cine,La Pampa,Santa Rosa,Sala Auditorio Juan C. Bustriazo Ortiz,Quintana 172,6300.0,,,Facebook: Espacio INCAA Santa Rosa
46007010,46,46007,Salas de cine,La Rioja,Aimogasta,Cine El Progreso,9 De Julio 85,5310.0,,,
46042010,46,46042,Salas de cine,La Rioja,Chilecito,Cinema 3D Chilecito,La Plata y 19 De Febrero,5360.0,,,http://cinema3dlarioja.com/
46014010,46,46014,Salas de cine,La Rioja,La Rioja,Cinema 3D Pelagio B. Luna,Pelagio Luna 960,5300.0,,,http://cinema3dlarioja.com/
46014010,46,46014,Salas de cine,La Rioja,La Rioja,Cinema 3D San Martin,San Martin 62,5300.0,,,http://cinema3dlarioja.com/
46014010,46,46014,Salas de cine,La Rioja,La Rioja,Cinemacenter La Rioja,Av. Abel Bazan Y Bustos 710,5300.0,,,http://www.cinemacenter.com.ar/
46014010,46,46014,Salas de cine,La Rioja,La Rioja,Espacio 73,Catamarca 73,5300.0,,,http://www.culturalarioja.gob.ar
50014030,50,50014,Salas de cine,Mendoza,General Alvear,Cineteatro Antonio Lafalla,Av. Alvear Oeste 437,5620.0,,,https://cineteatrolafalla.alvearmendoza.gob.ar/
50021010,50,50021,Salas de cine,Mendoza,Godoy Cruz,Cinemark Palmares,Ruta Panamericana 2650,5501.0,,,https://www.cinemarkhoyts.com.ar
50049050,50,50049,Salas de cine,Mendoza,Las Heras,Tadicor Las Heras,Juan Dragui Lucero 1450,5539.0,,,http://www.tadicor.com/Cines.php
50070060,50,50070,Salas de cine,Mendoza,MaipÃº,Cine Teatro Imperial,Pablo Pescara Y Peron,5515.0,,,https://www.facebook.com/pg/Cineteatroimperial/
50070060,50,50070,Salas de cine,Mendoza,MaipÃº,Cinepolis Arena Maipu,Emilio Civit Y Maza,5515.0,,,https://www.villagecines.com/
50077040,50,50077,Salas de cine,Mendoza,MalargÃ¼e,Sala Maiten,Ruta 40 Norte Y Pje Orteguina,5613.0,,,https://www.malargue.gov.ar/
50007010,50,50007,Salas de cine,Mendoza,Mendoza,Cine Universidad,Juan AgustÃ­n Maza 250,5500.0,,,http://cine.uncuyo.edu.ar/
50007010,50,50007,Salas de cine,Mendoza,Mendoza,Cinemacenter Mendoza,Las CaÃ±as 1833,5519.0,,,http://www.cinemacenter.com.ar/
50007010,50,50007,Salas de cine,Mendoza,Mendoza,Cinepolis Mendoza,Av. Acceso Este 3280 Lateral Norte,5521.0,,,https://www.villagecines.com/
50007010,50,50007,Salas de cine,Mendoza,Mendoza,Microcine Municipal David Eisenchlas,9 De Julio 500,5500.0,,,
50007010,50,50007,Salas de cine,Mendoza,Mendoza,Porky`S,Lavalle 32,5500.0,,,
50084140,50,50084,Salas de cine,Mendoza,Rivadavia,Centro Cultural Juan Centorbi,Lavalle 740,5577.0,,,
50098100,50,50098,Salas de cine,Mendoza,San MartÃ­n,Cine Cervantes San Martin,9 De Julio 187,5570.0,,,http://www.cinecervantes.com
50098100,50,50098,Salas de cine,Mendoza,San MartÃ­n,Tadicor San Martin,Lateral Sur Ruta Nacional 7 Sin Nro,5570.0,,,htpp:/www.tadicor.com secciÃ³n cines 
50105210,50,50105,Salas de cine,Mendoza,San Rafael,Centro Cultural San Rafael del Diamante,Av. Hipolito Yrigoyen 280,5600.0,,,https://www.facebook.com/TeatroRomaSanRafael
50105210,50,50105,Salas de cine,Mendoza,San Rafael,Cine Amelix,San Martin 139,5600.0,,,https://www.facebook.com/CineAmelix/
50126060,50,50126,Salas de cine,Mendoza,Tupungato,Cinema AmÃ©rico,La Gloria 1777,5561.0,,,https://www.facebook.com/Cinemaamericotupungatomendoza
54091080,54,54091,Salas de cine,Misiones,OberÃ¡,Cine Teatro Obera,San Martin 1069,3360.0,,,https://www.facebook.com/CineTeatroObera/
54091080,54,54091,Salas de cine,Misiones,OberÃ¡,Microcines Obera,Av. Sarmiento 1044,3360.0,,,www.cinescasinoobera.com.ar/
54028030,54,54028,Salas de cine,Misiones,Posadas,Imax Del Conocimiento,Ruta 12 Y Acceso Oeste (Av. Ulises Lopez),3300.0,,,https://www.parquedelconocimiento.com/
54028030,54,54028,Salas de cine,Misiones,Posadas,Sunstar Posadas,Bolivar 1979,3300.0,,,http://www.cinesunstar.com/
58035070,58,58035,Salas de cine,NeuquÃ©n,NeuquÃ©n,Cinemark NeuquÃ©n,Av. Dr. RamÃ³n 355,8300.0,,,https://www.cinemarkhoyts.com.ar/
58091040,58,58091,Salas de cine,NeuquÃ©n,RincÃ³n de Los Sauces,Auditorio Casa de la Cultura,PerÃ³n y 20 de Diciembre,8319.0,,,Facebook: Cine Casa de la Cultura RincÃ³n de los Sauces
58035040,58,58035,Salas de cine,NeuquÃ©n,Cutral-Co,Cine Rex Cutral Co,Av. Del Trabajo 676,8200.0,,,http://www.cinerexcutralco.com.ar
58035070,58,58035,Salas de cine,NeuquÃ©n,NeuquÃ©n,Cine Teatro EspaÃ±ol,Av. Argentina 245,8300.0,,,https://www.facebook.com/cineteatronqn/
58035070,58,58035,Salas de cine,NeuquÃ©n,NeuquÃ©n,Cinepolis Neuquen,Av. Antartida Argentina 1111,8300.0,,,https://www.villagecines.com/
58056010,58,58056,Salas de cine,NeuquÃ©n,San MartÃ­n de los Andes,Centro Cultural Cotesma,Gral. Roca 1154,8370.0,,,http://centrocultural.cotesma.com.ar
58112040,58,58112,Salas de cine,NeuquÃ©n,Zapala,Cine Teatro Municipal Amado Sapag,San Martin 281,8340.0,,,Facebook: Cine Teatro de Zapala
62042400,62,62042,Salas de cine,RÃ­o Negro,Cipolletti,Lorenzo Kelly,Fernandez Oro 55,8324.0,,,https://ccc.cipolletti.gob.ar/
62021060,62,62021,Salas de cine,RÃ­o Negro,Bariloche,Sunstar Bariloche,Onelli 447,8400.0,,,http://www.cinesunstar.com/
62042390,62,62042,Salas de cine,RÃ­o Negro,Cinco Saltos,Cine Teatro EspaÃ±ol,Av. Roca 326,8303.0,,,https://www.facebook.com/cineespanolCS/
62042450,62,62042,Salas de cine,RÃ­o Negro,Gral. Roca,Cine Rex Gral. Roca,Av. Roca 1585,8332.0,,,http://cinerexroca.com.ar
62007090,62,62007,Salas de cine,RÃ­o Negro,Viedma,Cine Rex Viedma,Gallardo 160,8500.0,,,https://cines.com/argentina/cine-gama/
62042560,62,62042,Salas de cine,RÃ­o Negro,Villa Regina,Cine Teatro Circulo Italiano,Av. Rivadavia 117,8336.0,,,http://cineteatrocirculo.com.ar/
66126070,66,66126,Salas de cine,Salta,OrÃ¡n,Cine Municipal De La Cultura Oran,Hipolito Yrigoyen 137,4530.0,,,
66028050,66,66028,Salas de cine,Salta,Salta,Cine Opera,Urquiza 560,4400.0,,,http://cineoperasalta.com.ar/
66028050,66,66028,Salas de cine,Salta,Salta,Cine Rex,Av. San Martin 1170,4400.0,,,
66028050,66,66028,Salas de cine,Salta,Salta,Cinemark Salta,Av. MonseÃ±or Tavella 4400,4400.0,,,https://www.cinemarkhoyts.com.ar
66028050,66,66028,Salas de cine,Salta,Salta,Hoyts Nuevo Noa,Virrey Toledo 702,4400.0,,,https://www.cinemarkhoyts.com.ar/
66112040,66,66112,Salas de cine,Salta,San JosÃ© de MetÃ¡n,Cine Club Center,20 De Febrero 19,4440.0,,,https://www.facebook.com/cinecentermetan/
66056220,66,66056,Salas de cine,Salta,Tartagal,Open Plaza,Guemes 421,4560.0,,,Â http://www.cineopenplaza.com.ar
70028010,70,70028,Salas de cine,San Juan,San Juan,Cinemacenter San Juan,Av. Circunvalacion Y Scalabrini Ortiz,5400.0,,,http://www.cinemacenter.com.ar/
70028010,70,70028,Salas de cine,San Juan,San Juan,CPM Espacio San Juan,Av. Jose Ignacio De La Roza Oeste 806,5417.0,,,https://cpmcines.com/
70028010,70,70028,Salas de cine,San Juan,San Juan,Play Cinema San Juan,Av. Libertador 1826 (Oeste),5400.0,,,http://www.playcinema.net/
70028010,70,70028,Salas de cine,San Juan,San Juan,UPCN - San Juan,Sarmiento 461 Sur,5400.0,,,http://www.upcndigital.org/san-juan
74049060,74,74049,Salas de cine,San Luis,Merlo,Cine Star Merlo,Av. Del Sol 1120,5881.0,,,https://www.facebook.com/CineStarMerlo/
74056150,74,74056,Salas de cine,San Luis,San Luis,Cinemacenter San Luis,J. A. Roca 260,5700.0,,,http://www.cinemacenter.com.ar/
74035070,74,74035,Salas de cine,San Luis,Villa Mercedes,Cines Fenix,Pueyrredon 1651,5730.0,,,http://www.cinesfenix.com
78014010,78,78014,Salas de cine,Santa Cruz,Caleta Olivia,Cine Municipal Caleta Olivia,J. Newbery y Deocarets S/N,9011.0,,,https://www.mechenien.org.ar/
78007010,78,78007,Salas de cine,Santa Cruz,Comandante Luis Piedrabuena,Cine Select,Av. Gregorio IbaÃ±ez 388,9303.0,,,https://www.facebook.com/multiespacioselect
78049020,78,78049,Salas de cine,Santa Cruz,Gobernador Gregores,Cine Municipal Abuelas de Plaza de Mayo,Av. San Martin 514,9311.0,,,http://www.santacruz.gob.ar
78014060,78,78014,Salas de cine,Santa Cruz,Las Heras,Osvaldo Jorge Bayer,13 De Diciembre Y Malvinas S/N,9017.0,,,https://www.facebook.com/pg/centroculturallasheras
78014080,78,78014,Salas de cine,Santa Cruz,Puerto Deseado,"Cine Auditorio Deseado ""ESPACIO INCAA""",Don Bosco 1075,9050.0,,,https://www.facebook.com/CineDeseado/
78042010,78,78042,Salas de cine,Santa Cruz,Puerto San Julian,Cine Teatro Talia,25 De Mayo 1188,9310.0,,,https://www.facebook.com/pg/cineteatrotalia
78007020,78,78007,Salas de cine,Santa Cruz,Puerto Santa Cruz,Auditorio Municipal,25 De Mayo 513,9300.0,,,https://www.facebook.com/CineMPSC/
78021040,78,78021,Salas de cine,Santa Cruz,RÃ­o Gallegos,Cine Rio Gallegos,Av. Nestor Kirchner 1142,9400.0,,,http://www.cineriogallegos.com.ar/
82049020,82,82049,Salas de cine,Santa Fe,Avellaneda,Luna De Avellaneda,Av. San Martin 810,3561.0,,,http://www.cinelunadeavellaneda.com
82014050,82,82014,Salas de cine,Santa Fe,Casilda,Cine Teatro Libertador,Buenos Aires 2441,2170.0,,,http://www.cinelibertador.com.ar
82070050,82,82070,Salas de cine,Santa Fe,Esperanza,E-Max Cines,Brigadier Lopez 1471,3080.0,,,http://www.e-max.com.ar
82021310,82,82021,Salas de cine,Santa Fe,Rafaela,Cine Teatro Municipal Manuel Belgrano,Bv. Santa Fe 555,2300.0,,,http://www.rafaela.gob.ar/cine/
82021310,82,82021,Salas de cine,Santa Fe,Rafaela,Las Tipas Rafaela,C. Conscripto Zurbriggen 865,2300.0,,,www.lastipasrafaela.com.ar/
82049180,82,82049,Salas de cine,Santa Fe,Reconquista,Cine Recite,Habegger 755,3560.0,,,http://www.cinerecite.com.ar
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Arteon,Sarmiento 778,2000.0,,,http://www.arteon.com.ar/
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Centro Cultural Cine Lumiere,Velez Sarfield 1029,2000.0,,,http://www.lumiererosario.gob.ar
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Cinepolis Rosario,Eva Peron 5856,2000.0,,,https://www.villagecines.com/
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Cines Del Centro,Rioja 1660,2000.0,,,
82084270,82,82084,Salas de cine,Santa Fe,Rosario,El Cairo,Santa Fe 1120,2000.0,,,http://elcairocinepublico.gob.ar/
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Hoyts Rosario,Nansen 323,2000.0,,,https://www.cinemarkhoyts.com.ar/
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Microcine De La Cortada,Ctda Ricardone 1244,2000.0,,,
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Monumental Rosario,San Martin 993,2000.0,,,https://www.multiplex.com.ar/
82084270,82,82084,Salas de cine,Santa Fe,Rosario,Showcase Rosario,Junin 501,2000.0,,,https://www.todoshowcase.com/
82042220,82,82042,Salas de cine,Santa Fe,Rufino,Sala Hispano,Av. Cobo 185,6100.0,,,
82126140,82,82126,Salas de cine,Santa Fe,San Jorge,Las Tipas San Jorge,Eva Peron 1388,2451.0,,,http://www.lastipassanjorge.com.ar/
82021340,82,82021,Salas de cine,Santa Fe,San Vicente,Brown Cinema 3D,Cangallo 304,2447.0,,,http://browncinema3d.com.ar/
82063170,82,82063,Salas de cine,Santa Fe,Santa Fe,Cine America,25 De Mayo 3075,3000.0,,,
82063170,82,82063,Salas de cine,Santa Fe,Santa Fe,Cinemark Santa Fe,Dique 1 Puerto Santa Fe,3000.0,,,https://www.cinemarkhoyts.com.ar
82042290,82,82042,Salas de cine,Santa Fe,Venado Tuerto,Cinema Casey,Av. Casey 790,2600.0,,,http://cinemacasey.com.ar
86035090,86,86035,Salas de cine,Santiago del Estero,La Banda,Cine Teatro Municipal Renzi,Av. Besares 151,4300.0,,,https://www.facebook.com/CineRenzi/
86035090,86,86035,Salas de cine,Santiago del Estero,La Banda,Cinemacenter La Banda,Aut. Juan D. Peron S/N Parque Industrial,4200.0,,,http://www.cinemacenter.com.ar/
86049110,86,86049,Salas de cine,Santiago del Estero,Santiago del Estero,Sunstar Santiago del Estero,Av. Rivadavia Y Ejercito Argentino,4200.0,,,http://www.cinesunstar.com/
86147130,86,86147,Salas de cine,Santiago del Estero,Termas de RÃ­o Hondo,Nuevo Cine Rex,Bolivar 15,4220.0,,,http://www.santacruz.gob.ar
94007010,94,94007,Salas de cine,Tierra del Fuego,RÃ­o Grande,El Cine,9 De Julio 838,9420.0,,,http://www.cinemas4riogrande.com.ar
94014020,94,94014,Salas de cine,Tierra del Fuego,Ushuaia,Cine Teatro Pakewaia,Yaganes Y Gob Paz (Base Naval),9410.0,,,www.cinepackewaia.com.ar/
94014020,94,94014,Salas de cine,Tierra del Fuego,Ushuaia,Sunstar Ushuaia,Av. Perito Moreno 1460,9410.0,,,http://www.cinesunstar.com/
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Atlas VÃ­a 24,24 de Septiembre 757,4000.0,,,https://www.cineatlasweb.com.ar/
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Cine Popular San Miguel de TucumÃ¡n,Lavalle 688,4000.0,,,
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Sala Hynes OÂ´Connor,San MartÃ­n 251,4000.0,,,
90119030,90,90119,Salas de cine,TucumÃ¡n,Yerba Buena,Cine Popular de Yerba Buena,Av. Aconquija 2060,4107.0,,,
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Atlas Shopping Terminal,Av. Brigido Teran 250,4000.0,,,cineatlasweb.com.ar
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Atlas Tucuman,Monteagudo 250,4000.0,,,cineatlasweb.com.ar
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Cinemacenter Tucuman,Av. Nestor Kirchner(Ex Av. Roca) 3450,4000.0,,,http://www.cinemacenter.com.ar/
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Espacio Incaa Sala Orestes Caviglia,San Martin 251,4000.0,,,https://enteculturaltucuman.gob.ar/
90084010,90,90084,Salas de cine,TucumÃ¡n,San Miguel de TucumÃ¡n,Microcine Orion,Av. Mitre 817,4000.0,,,
90119030,90,90119,Salas de cine,TucumÃ¡n,Yerba Buena,Solar del Cerro,Av. Aconquija 1336,4107.0,,,http://solardelcerro.com
90119030,90,90119,Salas de cine,TucumÃ¡n,Yerba Buena,Sunstar Tucuman,Av. Fermin Carriola 42,4107.0,,,http://www.cinesunstar.com/
6028010,6,6028,Editoriales de Libros,Buenos Aires,Almirante Brown,Azul Ediciones,Av. 2 De Abril NÂº1358,1852.0,42387615,,
6028010,6,6028,Editoriales de Libros,Buenos Aires,Almirante Brown,Imago Mundi,San MartÃ­n 1883,1852.0,42338252,,https://www.edicionesimagomundi.com/
6035010,6,6035,Editoriales de Libros,Buenos Aires,Avellaneda,Ediciones Del Mar,Zola 3823/25,1870.0,42070027,,
6056010,6,6056,Editoriales de Libros,Buenos Aires,Bahia Blanca,17 grises,Donado 35,8000.0,4528948,17grises@gmail.com,http://17grises.blogspot.com.ar/
6056010,6,6056,Editoriales de Libros,Buenos Aires,Bahia Blanca,Casa del Puente Ediciones / Vacasagrada Ediciones /,9 de Julio 545,8000.0,155757571,vacasagradaediciones@gmail.com,
6056010,6,6056,Editoriales de Libros,Buenos Aires,Bahia Blanca,Editorial de la Universidad Nacional Del Sur,Santiago Del Estero 639,8000.0,4595173,,
6056010,6,6056,Editoriales de Libros,Buenos Aires,Bahia Blanca,Hemisferio Derecho / Meraki,Bolivia 416,8000.0,,diegorosake@gmail.com,
6056010,6,6056,Editoriales de Libros,Buenos Aires,Bahia Blanca,Induvio Profesional,Beruti 85,8000.0,4527524,ventas@dtemas.com.ar,dtemas.com.ar
6091010,6,6091,Editoriales de Libros,Buenos Aires,Berazategui,EdiBer - Editorial Municipal de Berazategui /,Narizzano 5675,1884.0,42562032,ediber@culturaberazategui.gov.ar,www.culturaberazategui.gov.ar
6091010,6,6091,Editoriales de Libros,Buenos Aires,Berazategui,El Aleph,Calle 18 Nro 5444,1884.0,42164821,,
6371010,6,6371,Editoriales de Libros,Buenos Aires,General San Martin,Books Services Company S.R.L.,Francia 3855,1650.0,47535758,,
6371010,6,6371,Editoriales de Libros,Buenos Aires,General San Martin,Infantil.Com,Monteagudo 755,1672.0,47546261,,
6371010,6,6371,Editoriales de Libros,Buenos Aires,General San Martin,Unsam Edita,25 De Mayo 1779,1650.0,45126360,,
6371010,6,6371,Editoriales de Libros,Buenos Aires,General San Martin,"Vestales, Editorial",Cantilo 946,1650.0,47131606,,
6410010,6,6410,Editoriales de Libros,Buenos Aires,Ituzaingo,"Maipue, Editorial",Zufriategui 1153,1714.0,46249370,,www.maipue.com.ar
6410010,6,6410,Editoriales de Libros,Buenos Aires,Ituzaingo,Re Vista Vocacional,Camacua 982,1714.0,46230404,,www.posgradosba.com
