Código_Jurisdicción,Descripción_Jurisdicción,Código_Subjurisdicción,Descripción_Subjurisdicción,Código_Entidad,Descripción_Entidad,Código_Programa,Descripción_Programa,Código_Subprograma,Descripción_Subprograma,Codígo_Inciso,Descripción_Inciso,Código_Principal,Descripción_Principal,Crédito_2021
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,3,Servicios No Personales,2,Alquileres y Derechos,115103
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",1125629
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,78588
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,3,Servicios No Personales,5,Servicios Comerciales y Financieros,325464
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,3,Servicios No Personales,7,Pasajes y Viáticos,249257
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",54773
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,4,Bienes de Uso,3,Maquinaria y Equipo,200000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,4,Bienes de Uso,4,Equipo Militar y de Seguridad,20000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,38,Parque Nacional Copo,4,Bienes de Uso,7,Semovientes,30000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,1,Gastos en Personal,1,Personal Permanente,1597731
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",150000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,2,Bienes de Consumo,9,Otros Bienes de Consumo,325000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,3,Servicios No Personales,1,Servicios Básicos,110000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,3,Servicios No Personales,2,Alquileres y Derechos,155000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",1050000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,3,Servicios No Personales,7,Pasajes y Viáticos,225000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",50000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,3,Servicios No Personales,9,Otros Servicios,55000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,39,Reserva Nacional el Nogalar de los Toldos,4,Bienes de Uso,3,Maquinaria y Equipo,200000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,1,Gastos en Personal,1,Personal Permanente,7137359
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,1,Gastos en Personal,2,Personal Temporario,418265
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,1,Gastos en Personal,8,Personal contratado,1801458
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",74689
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,2,Textiles y Vestuario,98645
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",1409
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,4,Productos de Cuero y Caucho,84553
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",176532
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,76098
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,7,Productos Metálicos,102591
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,2,Bienes de Consumo,9,Otros Bienes de Consumo,96532
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,1,Servicios Básicos,112929
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,2,Alquileres y Derechos,345455
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",707636
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,20707
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,5,Servicios Comerciales y Financieros,19735
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,7,Pasajes y Viáticos,117172
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",12121
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,3,Servicios No Personales,9,Otros Servicios,20202
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,41,Reserva Natural Nacional General Pizarro,4,Bienes de Uso,3,Maquinaria y Equipo,210000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,1,Gastos en Personal,1,Personal Permanente,2978989
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,1,Gastos en Personal,8,Personal contratado,2677572
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",20081
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,2,Bienes de Consumo,2,Textiles y Vestuario,114709
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",24070
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",48140
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,3,Servicios No Personales,1,Servicios Básicos,88975
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,3,Servicios No Personales,2,Alquileres y Derechos,366658
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",239550
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,3,Servicios No Personales,5,Servicios Comerciales y Financieros,51332
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,3,Servicios No Personales,7,Pasajes y Viáticos,140552
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,3,Servicios No Personales,8,"Impuestos, Derechos, Tasas y Juicios",5133
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,42,Parque Interjurisdiccional Marino Makenke,4,Bienes de Uso,3,Maquinaria y Equipo,200000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,43,Parque  Interjurisdiccional Isla Pingüino,1,Gastos en Personal,1,Personal Permanente,1295083
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,43,Parque  Interjurisdiccional Isla Pingüino,2,Bienes de Consumo,9,Otros Bienes de Consumo,1873000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,43,Parque  Interjurisdiccional Isla Pingüino,3,Servicios No Personales,1,Servicios Básicos,460000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,43,Parque  Interjurisdiccional Isla Pingüino,4,Bienes de Uso,3,Maquinaria y Equipo,320000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,1,Gastos en Personal,1,Personal Permanente,10073184
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,1,Gastos en Personal,2,Personal Temporario,346749
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,1,Gastos en Personal,8,Personal contratado,2021263
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",79027
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,2,Bienes de Consumo,2,Textiles y Vestuario,222401
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",37067
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,2,Bienes de Consumo,4,Productos de Cuero y Caucho,292827
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",759868
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,2,Bienes de Consumo,9,Otros Bienes de Consumo,404027
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,3,Servicios No Personales,2,Alquileres y Derechos,137563
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",1976321
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,3,Servicios No Personales,5,Servicios Comerciales y Financieros,188003
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,4,Bienes de Uso,3,Maquinaria y Equipo,2000000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,44,Parque Nacional Patagonia,4,Bienes de Uso,4,Equipo Militar y de Seguridad,200000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,1,Gastos en Personal,1,Personal Permanente,7073596
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,1,Gastos en Personal,2,Personal Temporario,616380
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,1,Gastos en Personal,8,Personal contratado,6708123
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",224231
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,2,Textiles y Vestuario,33648
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,4,Productos de Cuero y Caucho,134592
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",312759
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,26918
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,7,Productos Metálicos,47106
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,8,Minerales,16824
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,2,Bienes de Consumo,9,Otros Bienes de Consumo,92532
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,3,Servicios No Personales,1,Servicios Básicos,175480
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,3,Servicios No Personales,2,Alquileres y Derechos,721000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,3,Servicios No Personales,3,"Mantenimiento, Reparación y Limpieza",1414000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,3,Servicios No Personales,4,Servicios Técnicos y Profesionales,15000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,3,Servicios No Personales,5,Servicios Comerciales y Financieros,92000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,3,Servicios No Personales,7,Pasajes y Viáticos,63900
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,45,Parque Nacional El Impenetrable,4,Bienes de Uso,3,Maquinaria y Equipo,700000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,48,Parque Nacional Campo San Juan,4,Bienes de Uso,3,Maquinaria y Equipo,150000
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,1,Gastos en Personal,1,Personal Permanente,6155317
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,1,Gastos en Personal,2,Personal Temporario,10333
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,1,Gastos en Personal,8,Personal contratado,17084487
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,1,"Productos Alimenticios, Agropecuarios y Forestales",369779
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,2,Textiles y Vestuario,449898
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,3,"Productos de Papel, Cartón e Impresos",49303
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,4,Productos de Cuero y Caucho,357453
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,5,"Productos Químicos, Combustibles y Lubricantes",1551223
81,Ministerio de Ambiente y Desarrollo Sostenible,0,Ministerio de Ambiente y Desarrollo Sostenible,107,Administración de Parques Nacionales,17,Conservación y Administración de Áreas Naturales Protegidas,49,Parque Nacional Iberá,2,Bienes de Consumo,6,Productos de Minerales No Metálicos,92445
